date,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,TRXUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZILUSDT,ZRXUSDT
2020-04-11,,0.01,,,,,,,0.01,,,,16403.057937297992,,,,,,,,,,,,12115.228948179965,15925.231473911543,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11783.16105010397,26305.33353811994,,
2020-04-12,,0.01,,,,,,,0.01,,,,16427.85607171,,,,,,,,,,,,12117.893533759963,15983.155196407934,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11794.81629237597,26369.073087819943,,
2020-04-13,,0.01,,,,,,,0.01,,,,16574.815704096007,,,,,,,,,,,,12142.462529139964,16008.743342369935,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11924.897546971973,26494.60938451994,,
2020-04-14,,0.01,,,,,,,0.01,,,,16616.930046039994,,,,,,,,,,,,12147.981049339962,16013.550622925939,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11930.372754351974,26506.73423979994,,
2020-04-15,,0.01,,,,,,,0.01,,,,16671.011091,,,,,,,,,,,,12150.719329339961,16023.86867771394,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11935.856658939974,26553.073324119945,,
2020-04-16,,0.01,,,,,,,0.01,,,,16770.18873445999,,,,,,,,,,,,12156.160837939962,16052.67998841994,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12051.630651381975,26587.405206879946,,
2020-04-17,,0.01,,,,,,,0.01,,,,16787.061261043993,,,,,,,,,,,,12166.975546659965,16056.606594607943,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12062.578246953975,26624.040111279945,,
2020-04-18,,0.01,,,,,,,0.01,,,,16807.151077607996,,,,,,,,,,,,12172.367637579964,16059.545087515944,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12073.499854673977,26636.664168199946,,
2020-04-19,,0.01,,,,,,,0.01,,,,16846.709606009994,,,,,,,,,,,,12186.095491359962,16070.050983085945,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12079.137127423977,26752.67972519995,,
2020-04-20,,0.01,,,,,,,0.01,,,,16901.479221889982,,,,,,,,,,,,12191.50124199996,16097.593565951938,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12279.397911173983,27045.25992447995,,
2020-04-21,,0.01,,,,,,,0.01,,,,16937.145994877985,,,,,,,,,,,,12208.158344319956,16115.702972619936,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12296.68807624198,27099.27872301996,,
2020-04-22,,0.01,,,,,,,0.01,,,,16954.901909451986,,,,,,,,,,,,12210.829413819956,16118.589697911935,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12302.429794085981,27105.755949339964,,
2020-04-23,,0.01,,,,,,,0.01,,,,16977.07982308598,,,,,,,,,,,,12213.564995499955,16120.585825997938,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12308.050237925981,27118.781733019965,,
2020-04-24,,0.01,,,,,,,0.01,,,,16988.96309157598,,,,,,,,,,,,12224.548558319959,16131.869524787935,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12325.230965051984,27118.781733019965,,
2020-04-25,,0.01,,,,,,,0.01,,,,16997.09470414598,,,,,,,,,,,,12232.853560079959,16142.833552271934,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12330.936606791984,27144.25059245996,,
2020-04-26,,0.01,,,,,,,0.01,,,,17007.12714076798,,,,,,,,,,,,12238.358564499958,16152.858491437932,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12354.581962339982,27150.69875921996,,
2020-04-27,,0.01,,,,,,,0.01,,,,17009.80867730398,,,,,,,,,,,,12241.086827079958,16168.30942739993,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12354.471803427981,27337.620663979968,,
2020-04-28,,0.01,,,,,,,0.01,,,,17012.845693939984,,,,,,,,,,,,12243.815089659958,16172.26689821393,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12360.24382784398,27369.315174959967,,
2020-04-29,,0.01,,,,,,,0.01,,,,17048.537937069977,,,,,,,,,,,,12243.815089659958,16173.264781583928,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12360.24382784398,27388.355910959963,,
2020-04-30,,0.01,,,,,,,0.01,,,,17132.82464046799,,,,,,,,,,,,12274.122309099957,16239.648712051929,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12649.816731625975,27826.892307279963,,
2020-05-01,,0.01,,,,,,,0.01,,,,17158.400136598,,,,,,,,,,,,12276.883855339956,16247.32767751993,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12668.290362679974,27869.307721459965,,
2020-05-02,,0.01,,,,,,,0.01,,,,17158.400136598,,,,,,,,,,,,12279.612439659957,16250.191103451929,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12679.958536853976,27889.011677899965,,
2020-05-03,,0.01,,,,,,,0.01,,,,17189.530256572005,,,,,,,,,,,,12282.288118059956,16297.30934233993,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12707.837358365974,27986.921052079968,,
2020-05-04,,0.01,,,,,,,0.01,,,,17222.266997892002,,,,,,,,,,,,12307.180123919954,16406.37923608992,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12808.253412251974,28087.538804139964,,
2020-05-05,,0.01,,,,,,,0.01,,,,17227.720335870006,,,,,,,,,,,,12309.903420859955,16425.31273080992,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12814.062214767975,28100.660180599963,,
2020-05-06,,0.01,,,,,,,0.01,,,,17236.344503954006,,,,,,,,,,,,12315.324671699953,16438.940597645913,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12826.897531955976,28107.384759159962,,
2020-05-07,,0.01,,,,,,,0.01,,,,17276.281314666016,,,,,,,,,,,,12338.134550939956,16462.418499373915,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12867.071871761975,28231.846127419958,,
2020-05-08,,0.01,,,,,,,0.01,,,,17284.370306734018,,,,,,,,,,,,12343.613854899957,16470.20091569391,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12878.706589601976,28251.28436867996,,
2020-05-09,,0.01,,,,,,,0.01,,,,17293.918174100017,,,,,,,,,,,,12351.786358519958,16485.801257107916,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12896.579619453976,28284.72598009996,,
2020-05-10,,0.01,,,,,,,0.01,,,,17293.57491681202,,,,,,,,,,,,12425.499502239958,16485.586880227915,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12896.032981553975,28990.359592199966,,
2020-05-11,,0.01,,,,,,,0.01,,,,17086.323943487318,,,,,,,,,,,,12459.667706939956,16407.277575077984,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12738.822737537459,29381.252505119963,,
2020-05-12,,0.01,,,,,,,0.01,,,,17122.132404664022,,,,,,,,,,,,12465.375942819957,16201.6996571555,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11599.898729321965,29402.194623959964,,
2020-05-13,,0.01,,,,,,,0.01,,,,17137.680083588028,,,,,,,,,,,,12471.042248419955,15956.043443453162,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11610.513589505967,29422.798180999966,,
2020-05-14,,0.01,,,,,,,0.01,,,,17156.717079070026,,,,,,,,,,,,12473.805094919955,15756.756216589785,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11626.854058669967,29436.409140399966,,
2020-05-15,,0.01,,,,,,,0.01,,,,17174.531236782022,,,,,,,,,,,,12482.237861039956,15743.86236086989,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11669.825911517968,29498.054232999966,,
2020-05-16,,0.01,,,,,,,0.01,,,,17185.647142922022,,,,,,,,,,,,12487.792172759955,15764.899441217902,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11680.390610403969,29525.768397279968,,
2020-05-17,,0.01,,,,,,,0.01,,,,17192.47970471202,,,,,,,,,,,,12498.850428879956,15776.316258883906,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11685.646261299968,29525.535478559967,,
2020-05-18,,0.01,,,,,,,0.01,,,,17207.14885142802,,,,,,,,,,,,12501.608384079955,15780.966070833905,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11691.107897715969,29539.63548785997,,
2020-05-19,,0.01,,,,,,,0.01,,,,17223.37049940601,,,,,,,,,,,,12501.608384079955,15783.882029875904,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11696.516430019969,29583.757191159977,,
2020-05-20,,0.01,,,,,,,0.01,,,,17239.32038679201,,,,,,,,,,,,12501.454920719956,15796.670628353906,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11721.96199452797,29660.631705359974,,
2020-05-21,,0.01,,,,,,,0.01,,,,17305.599213078003,,,,,,,,,,,,12501.362833899957,15892.616571749903,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11832.745763213972,29990.472622559973,,
2020-05-22,,0.01,,,,,,,0.01,,,,17318.414906954018,,,,,,,,,,,,12515.946830619958,15896.454622317902,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11838.232173965973,30028.407579079972,,
2020-05-23,,0.01,,,,,,,0.01,,,,17322.85411330602,,,,,,,,,,,,12518.784622939957,15900.2830327659,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11838.232173965973,30028.170676819973,,
2020-05-24,,0.01,,,,,,,0.01,,,,17343.119200958026,,,,,,,,,,,,12527.301733899958,15907.804409197899,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11838.002014009973,30066.74937203997,,
2020-05-25,,0.01,,,,,,,0.01,,,,17354.30621182203,,,,,,,,,,,,12538.323763179958,15917.401619045899,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11899.461617839974,30118.38633389996,,
2020-05-26,,0.01,,,,,,,0.01,,,,17355.75902186203,,,,,,,,,,,,12541.07440359996,15929.256515859899,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11899.355518177974,30118.14871709996,,
2020-05-27,,0.01,,,,,,,0.01,,,,17361.548795600032,,,,,,,,,,,,12543.82498285996,15938.009623475898,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11904.964265317974,30125.29442333996,,
2020-05-28,,0.01,,,,,,,0.01,,,,17374.022363918037,,,,,,,,,,,,12546.69843373996,15941.8776308039,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11910.400042783973,30132.25513583996,,
2020-05-29,,0.01,,,,,,,0.01,,,,17379.48474873804,,,,,,,,,,,,12549.491840619961,15946.692815123899,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11910.293843785972,30146.37623359996,,
2020-05-30,,0.01,,,,,,,0.01,,,,17390.342536034037,,,,,,,,,,,,12555.15862467996,15949.560746431898,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11921.339386085972,30168.136956919963,,
2020-05-31,,0.01,,,,,,,0.01,,,,17400.14674302204,,,,,,,,,,,,17301.166535419954,16049.308237105899,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11932.352477469973,30175.043084119963,,
2020-06-01,,0.01,,,,,,,0.01,,,,17444.58277672205,,,,,,,,,,,,17305.050469159953,16064.796716817904,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,11964.417887717973,30220.72811679996,,
2020-06-02,,0.01,,,,,,,0.01,,,,17572.85325813005,,,,,,,,,,,,17623.228831919947,16118.690319929907,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12766.316146741972,32048.31049621996,,
2020-06-03,,0.01,,,,,,,0.01,,,,17578.17547449805,,,,,,,,,,,,17631.282678919946,16126.263080065903,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12772.270571477971,32070.334193739964,,
2020-06-04,,0.01,,,,,,,0.01,,,,17581.244064880048,,,,,,,,,,,,17639.243977359944,16137.662891589895,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12796.842063369972,32126.16997177996,,
2020-06-05,,0.01,,,,,,,0.01,,,,17586.97597661805,,,,,,,,,,,,17647.171422759944,16143.436560289894,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12796.842063369972,32125.29147955996,,
2020-06-06,,0.01,,,,,,,0.01,,,,17586.97597661805,,,,,,,,,,,,17647.063104519944,16146.321550801893,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12796.842063369972,32151.87189445996,,
2020-06-07,,0.01,,,,,,,0.01,,,,17619.735697002052,,,,,,,,,,,,17647.063104519944,16149.188559859891,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12796.593272309972,32150.992568519963,,
2020-06-08,,0.01,,,,,,,0.01,,,,17622.651805098052,,,,,,,,,,,,17647.063104519944,16153.081315315892,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12809.569175781971,32177.502563619964,,
2020-06-09,,0.01,,,,,,,0.01,,,,17625.610070858052,,,,,,,,,,,,17658.80302307994,16153.008732715893,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12809.454958385972,32177.248728719966,,
2020-06-10,,0.01,,,,,,,0.01,,,,17628.418070624055,,,,,,,,,,,,17670.596844979947,16153.008732715893,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12809.454958385972,32177.248728719966,,
2020-06-11,,0.01,,,,,,,0.01,,,,17725.015649640045,,,,,,,,,,,,17670.48840055995,16249.815384025895,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,12942.836140740868,32176.622546079965,,
2020-06-12,,0.01,,,,,,,0.01,,,,17735.185088236052,,,,,,,,,,,,17711.118494679948,16253.809243209895,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13009.666907469971,32536.414628339968,,
2020-06-13,,0.01,,,,,,,0.01,,,,17740.90144047805,,,,,,,,,,,,17719.111989319954,16255.786618265895,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13009.666907469971,32559.194651919966,,
2020-06-14,,0.01,,,,,,,0.01,,,,17740.734400878053,,,,,,,,,,,,17719.003254599953,16255.713573439894,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13009.414007141972,32651.00658475997,,
2020-06-15,,0.01,,,,,,,0.01,,,,17853.107756386045,,,,,,,,,,,,17726.888807919953,16278.963389321892,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13136.913994531973,32745.031910279966,,
2020-06-16,,0.01,,,,,,,0.01,,,,17854.569276666047,,,,,,,,,,,,17730.749672139955,16281.859816709893,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13136.796857763973,32752.877637479967,,
2020-06-17,,0.01,,10018.551394438,,,,,0.01,,,,17867.445435140035,,,,,,,,,,,,17738.852601339957,16292.328636789896,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13143.111154451974,32768.57029289997,,
2020-06-18,,0.01,,10018.492846564,,,,,0.01,,,,17874.943249736036,,,,,,,,,,,,17738.852601339957,16299.057175789896,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13143.111154451974,32826.66699543998,,
2020-06-19,,0.01,,10018.434299098,,,,,0.01,,,,17882.154726924033,,,,,,,,,,,,17738.852601339957,16310.730038281898,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13142.554090821974,32857.810915939976,10114.841446477998,
2020-06-20,,0.01,,10018.205549062,,,,,0.01,,,,17886.432107318036,,,,,,,,,,,,17746.93145953996,16314.537931657896,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13141.897072611973,33069.91693242,10234.497113480002,
2020-06-21,,0.01,,10054.58033809,,,,,0.01,,,,17889.154732146035,,,,,,,,,,,,17746.822531039958,16314.537931657896,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13141.897072611973,33069.91693242,10250.521733608002,
2020-06-22,,0.01,,10060.83195868,,,,,0.01,,,,17899.530525636033,,,,,,,,,,,,17750.811082879958,16317.461707713897,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13212.314985683974,33077.840797959994,10268.662975342002,
2020-06-23,,0.01,,10073.251115436002,,,,,0.01,,,,17899.530525636033,,,,,,,,,,,,17754.840395839958,16319.468323669897,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13212.197180087973,33085.625104779996,10294.607569474005,
2020-06-24,,0.01,,10079.445474556003,,,,,0.01,,,,17900.991658716033,,,,,,,,,,,,17758.863593479957,16323.463645829897,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13276.046788263973,33344.34948988,10332.289682946004,
2020-06-25,,0.01,,10140.724429040001,,,,,0.01,,,,17966.371535042028,,,,,,,,,,,,17758.863593479957,16337.687995823897,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13311.606743001976,33435.8073925,10339.810584206003,10004.971188688
2020-06-26,,0.01,,10140.605906538001,,,,,0.01,,,,17966.20236196603,,,,,,,,,,,,17775.38219947996,16341.517989443897,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13325.253204793975,33566.39305376,10392.996898346004,10009.989365360001
2020-06-27,,0.01,,10140.374351276001,,,,,0.01,,,,18074.42937685803,,,,,,,,,,,,17811.07167659996,16450.239207365907,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13541.952557241977,33925.43366416,10634.610586416004,10130.195083705998
2020-06-28,,0.01,,10426.137497030002,,,,,0.01,,,,18084.93895613003,,,,,,,,,,,,17819.02252043996,16452.234250245907,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13554.479383599977,33941.40111402001,10642.023396264005,10138.757111059997
2020-06-29,,0.01,,10432.558226290002,,,,,0.01,,,,18093.456386886024,,,,,,,,,,,,17822.969965839962,16465.268293661913,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13554.479383599977,33965.070086900014,10655.115994236006,10140.475388527995
2020-06-30,,0.01,,10432.558226290002,,,,,0.01,,,,18093.456386886024,,,9999.94637116,,,,,,,,,17826.920914239963,16471.100431535917,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13554.479383599977,33964.802150240015,10658.761949890008,10142.173009207994
2020-07-01,,0.01,,10439.036891314001,,,,,0.01,,,,18099.607483518022,,,9999.891490078,,,,,,,,,17834.833506239964,16475.93538604792,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13568.362683713976,33972.91603688002,10680.73622776401,10143.870856327994
2020-07-02,,0.01,,10438.914880662001,,,,,0.01,,,,18118.92067131803,,,10202.842612150003,,,,,,,,,17834.833506239964,16483.710437957925,,,,,,,,,,,,,0.01,11776.799886646624,,,,,,,,,,,,,,,0.01,0.01,,,13568.098877367976,34088.38995362001,10708.46866480001,10150.693627563993
2020-07-03,,0.01,,10438.914880662001,,,,,0.01,,,,18118.92067131803,,,10263.87361083001,,,,,,,,,17838.760996799963,16490.775619359923,,,,,,,,,,,,,0.01,11776.799886646624,,,10009.283170134,,,,,,,,,,,,0.01,0.01,,,13582.366794095977,34096.47385248002,10714.515862412012,10152.442113813993
2020-07-04,,0.01,,10467.614484058002,,,,,0.01,,,,18121.887209730026,,,10299.369612432014,,,,,,,,,17846.901750199962,16493.847620895926,,,,,,,,,,,,,0.01,11776.799886646624,,,10013.922658092,,,,,,,,,,,,0.01,0.01,,,13594.923708569977,34112.81077482003,10720.207423658014,10172.060509009993
2020-07-05,,0.01,,10467.553311306001,,,,,0.01,,,,18130.815740390022,,,10312.086316400013,,,,,,,,,17850.930261959966,16503.575016241928,,,,,,,,,,,,,0.01,11776.799886646624,,,10013.922658092,,,,,,,,,,,,0.01,0.01,,,13594.659363957977,34139.79279084002,10772.864843818013,10196.764958193991
2020-07-06,,0.01,,10480.552401906,,,,,0.01,,,,18149.23485968602,,,10331.449505402014,,,,,,,,,17858.729272179968,16503.575016241928,,,,,,,,,,,,,0.01,11776.799886646624,,,10027.873547642,,,,,,,,,,,,0.01,0.01,,,13608.848678035978,34147.550285520025,10776.584220682013,10205.31198888999
2020-07-07,,0.01,,10487.012723388,,,,,0.01,,,,18169.439769608023,,,10343.807597447656,,,,,,,,,17862.807214579967,16507.677031893927,,,,,,,,,,,,,0.01,11776.799886646624,,,10027.81841444,,,,,,,,,,,,0.01,0.01,,,13608.727335787979,34155.64342216003,10780.291349506011,10222.75906757199
2020-07-08,,0.01,,10512.940390132,,,,,0.01,,,,18181.190535110014,,,10373.68230489401,,,,,,,,,17866.891108019965,16519.688051819932,,,,,,,,,,,,,0.01,11776.799886646624,,,10037.182725348002,,,,,,,,,,,,0.01,0.01,,,13615.107492979978,34187.056414600025,10795.07297686601,10226.217412941991
2020-07-09,,0.01,,10525.919133254001,,,,,0.01,,,,18200.17391447402,,,10373.56973146401,,,,,,,,,17870.812919299966,16541.02624636993,,,,,,,,,,,,,0.01,11776.799886646624,,,10037.127511140003,,,,,,,,,,,,0.01,0.01,,,13663.687620023982,34447.531955960025,10853.55742530601,10269.435435199994
2020-07-10,,0.01,,10570.682672556004,,,,,0.01,,,,18225.65080558602,,,10399.846879060013,,,10494.969045611782,,,,,,17870.812919299966,16569.747531883928,,,,,,,,,,,,,0.01,11776.799886646624,,,10037.127511140003,,,,,,,,,,,,0.01,0.01,,,13733.800941059983,34474.92299018003,10880.966417638012,10316.764748885993
2020-07-11,,0.01,,10570.620897942004,,,,,0.01,,,,18243.862721070025,,,10412.770620854011,,,10557.494274449778,,,,,,17870.812919299966,16572.748847079925,,,,,,,,,,,,,0.01,11776.799886646624,,,10037.127511140003,,,,,,,,,,,,0.01,0.01,,,13740.042051819983,34482.88616338003,10882.877960404012,10320.275176049994
2020-07-12,,0.01,,10606.154504322005,,,,,0.01,,,,18274.553194196033,,,10415.97893996001,,,10583.07157187375,,,,,,17870.593555579966,16579.666331475924,,,,,,,,,,,,,0.01,11776.799886646624,,,10057.866303960003,,,,,,,,,,,,0.01,0.01,,,13752.941707819982,34550.97524964003,10890.60429892001,10330.569876675996
2020-07-13,,0.01,,10663.890828874004,,,,,0.01,,,,18331.44144832002,,,10542.639629762014,,,10629.028753360739,,,,,,17891.73162939997,16703.351016439923,,,,,,,,,,,,,0.01,11776.799886646624,,,10062.531368342004,,,,,,,,,,,,0.01,0.01,,,13832.523486031983,34816.78740948001,10909.97230261801,10362.745326709997
2020-07-14,,0.01,,10722.199913878003,,,,,0.01,,,,18354.146022454024,,,10552.487806600015,,,10514.824886669914,,,,,,17895.829152319966,16713.26395699392,,,,,,,,,,,,,0.01,11776.799886646624,,,10062.531368342004,,,,,,,,,,,,0.01,0.01,,,13832.523486031983,35745.901512380035,10924.01237044201,10421.466053415998
2020-07-15,,0.01,,10741.991092596005,,,,,0.01,,,,18369.957636486022,,,10552.373327008014,,,10328.447702963804,,,,,,17895.719298319967,16717.18339627392,,,,,,,,,,,,,0.01,11776.799886646624,,,10062.531368342004,,,,,,,,,,,,0.01,0.01,,,13832.523486031983,35788.19996830004,10929.83730401001,10426.809008017999
2020-07-16,,0.01,,10820.527682236005,,,,,0.01,,,,18426.253476732025,,,10579.151268876016,,,10415.610488719802,,,,,,17895.609468919967,16743.82102852592,,,,,,,,,,,,,0.01,11776.799886646624,,,10062.414809822005,,,,,,,,,,,,0.01,0.01,,,13897.961519965982,36145.47109906003,11107.597870966014,10503.225217531995
2020-07-17,,0.01,,10833.887214236007,,,,,0.01,,,,18430.79168738202,,,10595.469588004014,,,10442.092852268808,,,,,,17904.011060919966,16750.003366587924,,,,,,,,,,,,,0.01,11776.799886646624,,,10062.414809822005,,,,,,,,,,,,0.01,0.01,,,13904.440106179982,36259.88939768004,11115.592467722014,10506.793214563999
2020-07-18,,0.01,,10853.864256704004,,,,,0.01,,,,18441.994623082017,,,10602.085391632014,,,10456.0384017408,,,,,,17907.981816799966,16751.029452239924,,,,,,,,,,,,,0.01,11776.799886646624,,,10083.243285710003,,,,,,,,,,,,0.01,0.01,,,13910.880358949982,36412.86402896002,11115.592467722014,10510.409367547998
