date,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,MANAUSDT,MATICUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TRXUSDT,UNIUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZILUSDT,ZRXUSDT
2020-04-14,,6532.642635063992,,,,,,,8428.11265206401,,,,8290.839106595988,,,,,,,,,,,,13067.621518220025,14794.083660720002,,,,,,,,,,,,,11455.550163954002,8760.42097809201,,,,,,,,,,,,,,,,,,14496.38688033002,,4272.628797642973,,,10223.265267917983,15702.20145942002,,
2020-04-15,,6533.390572173992,,,,,,,8428.11265206401,,,,8306.053935103986,,,,,,,,,,,,13073.794420200027,14802.920666788003,,,,,,,,,,,,,11455.550163954002,8769.079578516012,,,,,,,,,,,,,,,,,,14493.623260259206,,4275.071858951973,,,10260.67059410998,15715.16757006002,,
2020-04-16,,6739.690638223993,,,,,,,8428.11265206401,,,,8469.267766335985,,,,,,,,,,,,13084.119892800027,14825.238079220002,,,,,,,,,,,,,11455.550163954002,8776.021303056012,,,,,,,,,,,,,,,,,,14522.16303307202,,4294.655780868973,,,10268.136642351978,15719.14294706002,,
2020-04-17,,6740.235894639993,,,,,,,8428.11265206401,,,,8472.743405819985,,,,,,,,,,,,13087.540538000027,14831.967389300002,,,,,,,,,,,,,11455.550163954002,8783.130995472013,,,,,,,,,,,,,,,,,,14525.571893498922,,4295.991472072573,,,10282.835281147976,15731.19617852002,,
2020-04-18,,6740.235894639993,,,,,,,8428.11265206401,,,,8472.743405819985,,,,,,,,,,,,13094.758063280025,14840.154726638,,,,,,,,,,,,,11455.550163954002,8784.937603182014,,,,,,,,,,,,,,,,,,14534.216149186022,,4295.991472072573,,,10287.575307833975,15731.19617852002,,
2020-04-19,,6740.202609835994,,,,,,,8428.11265206401,,,,8497.826062765982,,,,,,,,,,,,13098.407707440965,14841.574438262,,,,,,,,,,,,,11455.550163954002,8784.867327582015,,,,,,,,,,,,,,,,,,14534.083785668023,,4296.998820605574,,,10294.384663251101,15747.125130820019,,
2020-04-20,,6926.310056713994,,,,,,,8428.11265206401,,,,8599.391045943983,,,,,,,,,,,,13106.927504120025,14847.220631172,,,,,,,,,,,,,11455.550163954002,8778.401802114016,,,,,,,,,,,,,,,,,,14527.712623685215,,4330.429728191373,,,10327.113806995974,15870.900547740017,,
2020-04-21,,6929.065386947994,,,,,,,8428.11265206401,,,,8632.640646299984,,,,,,,,,,,,13122.809094310833,14846.675284286,,,,,,,,,,,,,11455.550163954002,8795.733257930016,,,,,,,,,,,,,,,,,,14517.45675199795,,4331.831390332972,,,10420.012331081974,15906.344255140015,,
2020-04-22,,6929.065386947994,,,,,,,8428.11265206401,,,,8631.681560787983,,,,,,,,,,,,13131.742462300026,14855.313740264002,,,,,,,,,,,,,11455.550163954002,8795.733257930016,,,,,,,,,,,,,,,,,,14698.162178898023,,4332.247343788971,,,10422.518607699973,15909.776187460016,,
2020-04-23,,6929.602814303995,,,,,,,8428.11265206401,,,,8632.811481701985,,,,,,,,,,,,13136.659128860027,14863.101464244,,,,,,,,,,,,,11455.550163954002,8800.419598066017,,,,,,,,,,,,,,,,,,14714.608049648024,,4333.824802494971,,,10430.830357769975,15914.012237780018,,
2020-04-24,,6964.935867495355,,,,,,,8428.11265206401,,,,8638.982770383986,,,,,,,,,,,,13142.304298100025,14864.996053044002,,,,,,,,,,,,,11455.550163954002,8804.591341626017,,,,,,,,,,,,,,,,,,14722.545750684147,,4336.326092944972,,,10434.838980749977,15914.012237780018,,
2020-04-25,,6970.237957322314,,,,,,,8428.11265206401,,,,8639.920960327985,,,,,,,,,,,,13148.012172080027,14880.579307584001,,,,,,,,,,,,,11455.550163954002,8809.687859962016,,,,,,,,,,,,,,,,,,14737.661524152027,,4337.974219258971,,,10439.177546657978,15920.794302700018,,
2020-04-26,,6970.716512465996,,,,,,,8428.11265206401,,,,8642.383382657987,,,,,,,,,,,,13154.190191040028,14880.579307584001,,,,,,,,,,,,,11455.550163954002,8812.727906110018,,,,,,,,,,,,,,,,,,14740.195169968028,,4339.16872130397,,,10439.743956281978,15936.479010680017,,
2020-04-27,,6983.397659093996,,,,,,,8428.11265206401,,,,8643.874736153984,,,,,,,,,,,,13162.755247140025,14887.313760156003,,,,,,,,,,,,,11455.550163954002,8816.48457813802,,,,,,,,,,,,,,,,,,14748.403879512029,,4343.433386542972,,,10439.73074041798,15971.607285580018,,
2020-04-28,,6983.4040756339955,,,,,,,8428.11265206401,,,,8647.266296895985,,,,,,,,,,,,13164.306480120023,14898.638717436,,,,,,,,,,,,,11455.550163954002,8820.093541682023,,,,,,,,,,,,,,,,,,14766.26321061203,,4343.916638427171,,,10443.916780047979,15984.431195040019,,
2020-04-29,,6985.845885677995,,,,,,,8428.11265206401,,,,8649.414485335985,,,,,,,,,,,,13171.942584840022,14898.638717436,,,,,,,,,,,,,11455.550163954002,8820.093541682023,,,,,,,,,,,,,,,,,,14787.58890792003,,4344.166104733771,,,10449.431724519976,15984.431195040019,,
2020-04-30,,7375.905349607994,,,,,,,8428.11265206401,,,,8941.808965195976,,,,,,,,,,,,13173.674332340022,14911.52480033,,,,,,,,,,,,,11455.550163954002,8859.658833102025,,,,,,,,,,,,,,,,,,14794.93614329403,,4571.715955334169,,,10670.622857435977,16198.508640240023,,
2020-05-01,,7443.954044043991,,,,,,,8428.11265206401,,,,8956.13677222798,,,,,,,,,,,,13204.008793840023,14919.913974446003,,,,,,,,,,,,,11455.550163954002,8868.091060366025,,,,,,,,,,,,,,,,,,14863.08867515803,,4580.92634761717,,,10690.937974357978,16206.605962200021,,
2020-05-02,,7446.245646907992,,,,,,,8428.11265206401,,,,8962.332037627979,,,,,,,,,,,,13208.964958860022,14922.546892112003,,,,,,,,,,,,,11455.550163954002,8868.091060366025,,,,,,,,,,,,,,,,,,14875.152284784032,,4581.78370112477,,,10694.671589195978,16213.521153320022,,
2020-05-03,,7604.119453417991,,,,,,,8428.11265206401,,,,8984.302588917979,,,,,,,,,,,,13212.395867760024,14944.942306706003,,,,,,,,,,,,,11455.550163954002,8880.031615750024,,,,,,,,,,,,,,,,,,14876.924717008122,,4591.50530524777,,,10769.670821195978,16214.65627632002,,
2020-05-04,,7629.106431137992,,,,,,,8428.11265206401,,,,9002.680132449983,,,,,,,,,,,,13278.097344840024,14983.444043324002,,,,,,,,,,,,,11455.550163954002,8879.960579094024,,,,,,,,,,,,,,,,,,14910.106315744035,,4603.84413238377,,,10851.671843309976,16207.338992220017,,
2020-05-05,,7634.066180029992,,,,,,,8428.11265206401,,,,9009.821054089985,,,,,,,,,,,,13282.096751140023,14984.940428610002,,,,,,,,,,,,,11455.550163954002,8878.069427874025,,,,,,,,,,,,,,,,,,14916.455037646036,,4615.55727947217,,,10867.304227727976,16211.089740020016,,
2020-05-06,,7634.400601021992,,,,,,,8428.11265206401,,,,9010.334610405986,,,,,,,,,,,,13284.256722040021,14993.923538694002,,,,,,,,,,,,,11455.550163954002,8877.834004556024,,,,,,,,,,,,,,,,,,14917.402096669979,,4617.1688543111695,,,10872.151980646471,16214.088142900015,,
2020-05-07,,7649.503420649991,,,,,,,8428.11265206401,,,,9045.168894203985,,,,,,,,,,,,13300.44320470002,15005.9662351,,,,,,,,,,,,,11455.550163954002,8880.259960082023,,,,,,,,,,,,,,,,,,14935.991098356035,,4620.373371308369,,,10900.486371569976,16205.134113140015,,
2020-05-08,,7650.213527119991,,,,,,,8428.11265206401,,,,9047.210566231986,,,,,,,,,,,,13310.170596140018,15005.858031196001,,,,,,,,,,,,,11455.550163954002,8880.812087130022,,,,,,,,,,,,,,,,,,14944.670618163627,,4620.373371308369,,,10907.408762591975,16207.832897220014,,
2020-05-09,,7658.326850131992,,,,,,,8428.11265206401,,,,9051.171440059987,,,,,,,,,,,,13315.40467762002,15018.034417154002,,,,,,,,,,,,,11455.550163954002,8885.717080998022,,,,,,,,,,,,,,,,,,14955.187614852037,,4631.527265931368,,,10922.401500397978,16211.270598300014,,
2020-05-10,,8527.617692295997,,,,,,,8428.11265206401,,,,9413.120749391985,,,,,,,,,,,,13315.285874440018,15017.800109926002,,,,,,,,,,,,,11455.550163954002,9215.221555290023,,,,,,,,,,,,,,,,,,14963.987830673748,,5016.115241179767,,,11027.086184463977,17550.340925840017,,
2020-05-11,,8869.384116969999,,,,,,,8428.11265206401,,,,9610.802099477987,,,,,,,,,,,,13543.02856028002,15209.03433527507,,,,,,,,,,,,,11455.550163954002,9233.868859900027,,,,,,,,,,,,,,,,,,15035.071132428224,,5046.510462816365,,,11100.959262955981,17651.429958940025,,
2020-05-12,,8871.730441486,,,,,,,8428.11265206401,,,,9617.204635013988,,,,,,,,,,,,13549.187378040018,15233.442586240002,,,,,,,,,,,,,11455.550163954002,9233.794988476027,,,,,,,,,,,,,,,,,,15048.874861624034,,5048.737200308767,,,11107.776192899983,17651.606705380025,,
2020-05-13,,8872.777720918,,,,,,,8428.11265206401,,,,9618.787765899988,,,,,,,,,,,,13555.167577000015,15241.650215194004,,,,,,,,,,,,,11455.550163954002,9233.794988476027,,,,,,,,,,,,,,,,,,15062.257829622036,,5049.711549032367,,,11112.894045027984,17657.689982640026,,
2020-05-14,,8872.933326920001,,,,,,,8428.11265206401,,,,9621.420628375989,,,,,,,,,,,,13564.725379320016,15247.514914626005,,,,,,,,,,,,,11455.550163954002,9238.075468682027,,,,,,,,,,,,,,,,,,15068.403384096036,,5050.605222418767,,,11120.429812797982,17671.838410240016,,
2020-05-15,,8875.049222588,,,,,,,8428.11265206401,,,,9650.569313779988,,,,,,,,,,,,13578.048764760017,15264.260089178002,,,,,,,,,,,,,11455.550163954002,9240.373057772027,,,,,,,,,,,,,,,,,,15071.485680861013,,5054.881226575368,,,11153.47901638798,17685.87661604002,,
2020-05-16,,8876.992303732,,,,,,,8428.11265206401,,,,9657.598085673988,,,,,,,,,,,,13581.783699620017,15276.355747242002,,,,,,,,,,,,,11455.550163954002,9244.317470280026,,,,,,,,,,,,,,,,,,15080.239906116038,,5055.703968204168,,,11164.49792574198,17685.87661604002,,
2020-05-17,,8876.992303732,,,,,,,8428.11265206401,,,,9657.761078517988,,,,,,,,,,,,13585.763253140016,15284.426491540002,,,,,,,,,,,,,11455.550163954002,9244.317470280026,,,,,,,,,,,,,,,,,,15082.727208866036,,5055.682262289768,,,11164.42523645398,17687.73829810002,,
2020-05-18,,8880.163154296,,,,,,,8428.11265206401,,,,9662.050172293984,,,,,,,,,,,,13597.804098420014,15295.611352124937,,,,,,,,,,,,,11455.550163954002,9249.593070054027,,,,,,,,,,,,,,,,,,15092.961447856036,,5057.742140592968,,,11179.528985687984,17689.78495624002,,
2020-05-19,,8882.948746574,,,,,,,8428.11265206401,,,,9663.813694155986,,,,,,,,,,,,13597.682747540015,15295.496155408937,,,,,,,,,,,,,11455.550163954002,9253.723238424029,,,,,,,,,,,,,,,,,,15098.678433768036,,5061.669370311169,,,11182.753705201987,17696.11954642002,,
2020-05-20,,8917.541973809999,,,,,,,8428.11265206401,,,,9668.779919481987,,,,,,,,,,,,13597.518429900016,15298.66521192,,,,,,,,,,,,,11455.550163954002,9259.584713475811,,,,,,,,,,,,,,,,,,15098.540928034035,,5064.98065880697,,,11191.809908843987,17724.68829618002,,
2020-05-21,,8948.987599845332,,,,,,,8428.11265206401,,,,9691.133140125989,,,,,,,,,,,,13597.435972500016,15298.277136524,,,,,,,,,,,,,11455.550163954002,9269.127230400032,,,,,,,,,,,,,,,,,,15095.650420519247,,5138.063167979572,,,11245.165395383981,17779.367922160018,,
2020-05-22,,8915.765914164002,,,,,,,8428.11265206401,,,,9697.168125367989,,,,,,,,,,,,13689.867515340015,15341.369688024,,,,,,,,,,,,,11455.550163954002,9262.924380462031,,,,,,,,,,,,,,,,,,15214.615970922032,,5138.041108378372,,,11249.626406135982,17781.570675220013,,
2020-05-23,,8927.234291944003,,,,,,,8428.11265206401,,,,9699.92802173799,,,,,,,,,,,,13689.812741600015,15356.606583904002,,,,,,,,,,,,,11455.550163954002,9263.62270475403,,,,,,,,,,,,,,,,,,15226.010532472033,,5142.207162569972,,,11257.20700467198,17793.768976760017,,
2020-05-24,,8968.464887618002,,,,,,,8428.11265206401,,,,9723.73305688799,,,,,,,,,,,,13691.244810880014,15357.887654464002,,,,,,,,,,,,,11455.550163954002,9263.81205326603,,,,,,,,,,,,,,,,,,15232.448546720674,,5191.473034482771,,,11279.771012747979,17831.889277740014,,
2020-05-25,,9283.146293449998,,,,,,,8428.11265206401,,,,9738.02192015399,,,,,,,,,,,,13701.794726553184,15366.941542342001,,,,,,,,,,,,,11455.550163954002,9251.570594038029,,,,,,,,,,,,,,,,,,15243.983064191945,,5194.516768208171,,,11291.50542111398,17851.348711620016,,
2020-05-26,,9287.969229714,,,,,,,8428.11265206401,,,,9739.02399566199,,,,,,,,,,,,13702.050657600015,15368.043935377944,,,,,,,,,,,,,11455.550163954002,9255.813195228031,,,,,,,,,,,,,,,,,,15261.478373599119,,5202.80809642897,,,11297.43279971798,17857.982165340014,,
2020-05-27,,9288.124216478001,,,,,,,8428.11265206401,,,,9738.97298366199,,,,,,,,,,,,13707.031736280014,15374.011463082003,,,,,,,,,,,,,11455.550163954002,9255.813195228031,,,,,,,,,,,,,,,,,10025.381327068,15275.700434608032,,5204.78427189517,,,11300.353715119982,17856.01921740001,,
2020-05-28,,9288.124216478001,,,,,,,8428.11265206401,,,,9740.92555142199,,,,,,,,,,,,13712.029011740015,15376.263355914003,,,,,,,,,,,,,11455.550163954002,9256.436790492031,,,,,,,,,,,,,,,,,10336.39345404378,15284.22384971203,,5205.44481497017,,,11301.942547571982,17854.401251500014,,
2020-05-29,,9297.914407972,,,,,,,8428.11265206401,,,,9747.787220853992,,,,,,,,,,,,13711.974182940014,15385.105089290004,,,,,,,,,,,,,11455.550163954002,9258.065788582031,,,,,,,,,,,,,,,,,10380.943102313999,15288.04835888803,,5209.159072020369,,,11308.04529064798,17854.401251500014,,
2020-05-30,,9298.203920878002,,,,,,,8428.11265206401,,,,9751.634556623992,,,,,,,,,,,,13724.203570640015,15394.761862070001,,,,,,,,,,,,,11455.550163954002,9257.991721282031,,,,,,,,,,,,,,,,,10380.816414566,15313.623168512027,,5211.701921500769,,,11313.37523455198,17863.82530612001,,
2020-05-31,,10247.653744605224,,,,,,,8428.11265206401,,,,9768.863475055992,,,,,,,,,,,,13726.809452680014,15397.945216952003,,,,,,,,,,,,,11455.550163954002,9264.103826916033,,,,,,,,,,,,,,,,,10376.75178571996,15336.691806136023,,5244.390819758661,,,11314.371217981981,17863.73449162001,,
2020-06-01,,10696.300800171997,,,,,,,8428.11265206401,,,,9775.160728221992,,,,,,,,,,,,13738.670675380014,15460.821344316004,,,,,,,,,,,,,11455.550163954002,9265.650373684031,,,,,,,,,,,,,,,,,10477.645243544004,15359.62697794802,,5272.344470963566,,,11322.99617029598,17874.110253700008,,
2020-06-02,,11192.353908093994,,,,,,,8428.11265206401,,,,9811.556771481994,,,,,,,,,,,,13738.615727380013,15460.709857304004,,,,,,,,,,,,,11455.550163954002,9278.00166395803,,,,,,,,,,,,,,,,,10546.636211724004,15369.61716455802,,5334.979628325966,,,11484.888096659985,17933.59472888001,,
2020-06-03,,11203.619731215997,,,,,,,8428.11265206401,,,,9812.354799681993,,,,,,,,,,,,13762.22419490001,15480.417643749643,,,,,,,,,,,,,11455.550163954002,9278.42443923403,,,,,,,,,,,,,,,,,10563.147559014003,15401.21246996602,,5349.162445593768,,,11491.920509187985,17946.971934320005,,
2020-06-04,,11323.414382565998,,,,,,,8428.11265206401,,,,9815.66111693399,,,,,,,,,,,,13769.16485510001,15488.740992522002,,,,,,,,,,,,,11455.550163954002,9285.598670170031,,,,,,,,,,,,,,,,,10572.002388322006,15407.85243843802,,5370.9399555317705,,,11494.815953045987,17953.372229560006,,
2020-06-05,,11371.978203210001,,,,,,,8428.11265206401,,,,9818.227128875991,,,,,,,,,,,,13776.175075860012,15490.613840394002,,,,,,,,,,,,,11455.550163954002,9292.452755108034,,,,,,,,,,,,,,,,,10579.171352438007,15405.595043280664,,5376.879283269172,,,11504.996153165988,17965.64095108001,,
2020-06-06,,11372.783185644,,,,,,,8428.11265206401,,,,9825.662274351991,,,,,,,,,,,,13778.222579820012,15491.668586926002,,,,,,,,,,,,,11455.550163954002,9298.417244898033,,,,,,,,,,,,,,,,,10575.535377871753,15410.345789664021,,5377.612359197172,,,11508.79673062799,17963.70761950001,,
2020-06-07,,11429.184733054,,,,,,,8428.11265206401,,,,9825.750673839992,,,,,,,,,,,,13782.605863820014,15504.141986338002,,,,,,,,,,,,,11455.550163954002,9302.066144820034,,,,,,,,,,,,,,,,,10575.396428865753,15439.282290918023,,5383.500111714971,,,11516.927360283991,17964.46741794001,,
2020-06-08,,11429.102191294,,,,,,,8428.11265206401,,,,9825.122378793993,,,,,,,,,,,,13782.596828620015,15509.866975,,,,,,,,,,,,,11455.550163954002,9302.066144820034,,,,,,,,,,,,,,,,,10572.100914369796,15443.903700482022,,5383.500111714971,,,11519.048128421991,17964.46741794001,,
2020-06-09,,11430.328122846,,,,,,,8428.11265206401,,,,9825.389874645994,,,,,,,,,,,,13782.782923060016,15511.285590064,,,,,,,,,,,,,11455.550163954002,9301.17460313203,,,,,,,,,,,,,,,,,10571.923835545796,15439.8605792674,,5385.030311487972,,,11519.399104863991,17962.215188820013,,
2020-06-10,,11736.053359581996,,,,,,,8428.11265206401,,,,9828.032586203994,,,,,,,,,,,,13786.550687980016,15523.569964518005,,,,,,,,,,,,,11455.550163954002,9301.17460313203,,,,,,,,,,,,,,,,,10566.191161396084,15434.903673792598,,5390.933632772772,,,11520.74432510399,17966.614130380018,,
2020-06-11,,11804.132054217802,,,,,,,8428.11265206401,,,,10154.54028144199,,,,,,,,,,,,13786.427652220016,15523.458037332004,,,,,,,,,,,,,11455.550163954002,9328.87455144203,,,,,,,,,,,,,,,,,10552.955828930186,15435.72113593701,,5616.6012908750945,,,11520.780395159989,18169.327828500016,,
2020-06-12,,11979.652165462,,,,,,,8428.11265206401,,,,10156.114229877989,,,,,,,,,,,,13850.992289029946,15571.166567606006,,,,,,,,,,,,,11455.550163954002,9330.451341618029,,,,,,,,,,,,,,,,,11139.261672730001,15825.533718711189,,5669.967374617774,,,11519.764219959994,18165.121563420016,,
2020-06-13,,11982.047436276,,,,,,,8428.11265206401,,,,10156.264283501989,,,,,,,,,,,,13876.243913740014,15576.338677380007,,,,,,,,,,,,,11455.550163954002,9330.451341618029,,,,,,,,,,,,,,,,,11145.29458985,15966.32913844848,,5678.9595330831735,,,11520.396542047993,18158.81105930002,,
2020-06-14,,11985.184957106,,,,,,,8428.11265206401,,,,10156.658081729991,,,,,,,,,,,,13876.193531135865,15576.226362750007,,,,,,,,,,,,,11455.550163954002,9333.66750676403,,,,,,,,,,,,,,,,,11145.15857087,15965.80783744848,,5714.201254543374,,,11522.458542689994,18161.404317480017,,
2020-06-15,,12117.486393517998,,,,,,,8428.11265206401,,,,10176.55654349599,,,,,,,,,,,,13878.739177645783,15596.046271714007,,,,,,,,,,,,,11455.550163954002,9333.59283772203,,,,,,,,,,,,,,,,,11189.224482638001,15962.417370096608,,5794.097890702973,,,11548.304804787993,18190.21911852002,,
2020-06-16,,12121.335991977998,,10000.080834276,,,,,8428.11265206401,,,,10177.664994631989,,,,,,,,,,,,13886.237982720015,15603.375007326007,,,,,,,,,,,,,11455.550163954002,9320.74065977603,,,,,,,,,,,,,,,,,11195.514402964001,16049.79194804988,,5801.264382153374,,,11550.657967889994,18196.057130040026,,
2020-06-17,,12122.00030097,,10004.059076532001,,,,,8428.11265206401,,,,10179.168672271988,,,,,,,,,,,,13894.115100960016,15612.293916060005,,,,,,,,,,,,,11455.550163954002,9329.41165966603,,,,,,,,,,,,,,,,,11202.970701178,16258.004690050895,,5807.245725271372,,,11575.628776047994,18206.15818360003,,
2020-06-18,,12134.581305030002,,10012.982624627997,,,,,8428.11265206401,,,,10187.621121391989,,,,,,,,,,,,13893.991101020016,15613.110851724832,,,,,,,,,,,,,11455.550163954002,9333.961590450028,,,,,,,,,,,,,,,,,11205.405692405293,16256.572553607068,,5825.314139027773,,,11582.932585069659,18274.784271960027,10045.379757616001,
2020-06-19,,12142.209020686001,,10032.562982897996,,,,,8428.11265206401,,,,10187.889592117988,,,,,,,,,,,,13893.906848520015,15621.355017940006,,,,,,,,,,,,,11455.550163954002,9335.123580610029,,,,,,,,,,,,,,,,,11215.268516147999,16245.167076158279,,5830.662809226174,,,11599.933352233997,18281.62880666002,10068.434792355854,
2020-06-20,,12148.126826314003,,10037.378766065996,,,,,8428.11265206401,,,,10194.40299207999,,,,,,,,,,,,13897.220127040015,15627.132516716416,,,,,,,,,,,,,11455.550163954002,9337.36683190403,,,,,,,,,,,,,,,,,11216.918121697014,16234.957199252134,,5834.776011586974,,,11601.167045631995,18282.192887840018,10358.058523133994,
2020-06-21,,12148.039096714003,,10037.378766065996,,,,,8428.11265206401,,,,10194.40299207999,,,,,,,,,,,,13897.096091220015,15627.865968568007,,,,,,,,,,,,,11455.550163954002,9337.36683190403,,,,,,,,,,,,,,,,,11222.323528851997,16223.603027068353,,5836.201579023975,,,11601.421763367995,18282.179819560017,10374.185587173994,
2020-06-22,,12147.769203554002,,10037.378766065996,,,,,8428.11265206401,,,,10194.40299207999,,,,,,,,,,,,13903.462029300015,15630.992121568006,,,,,,,,,,,,,11455.550163954002,9337.36683190403,,,,,,,,,,,,,,,,,11229.267465205998,16413.366953137374,,5836.370350619175,,,11601.421763367995,18283.426072940016,10390.450226373998,
2020-06-23,,12149.409811774,,10037.505490405996,,,,,8428.11265206401,,,,10194.40299207999,,,,,,,,,,,,13905.132611940015,15638.029038148006,,,,,,,,,,,,,11455.550163954002,9337.36683190403,,,,,,,,,,,,,,,,,11240.458082107996,16891.010202425008,,5841.123420307375,,,11601.346231417994,18285.327620720014,10410.704106434001,
2020-06-24,,12226.010927481995,,10075.037072377994,,,,,8428.11265206401,,,,10194.45866457999,,,,,,,,,,,,13905.008519380015,15641.348803348006,,,,,,,,,,,,,11455.550163954002,9338.935788382354,,,,,,,,,,,,,,,,,11242.05610753265,16972.93699629591,,5849.491922588777,,,11600.994856701995,18365.213145340018,10429.354880358003,10006.616200374887
2020-06-25,,12262.541714519994,,10147.426478899997,,,,,8428.11265206401,,,,10187.391106023993,,,,,,,,,,,,13901.897711102542,15640.952026922007,,,,,,,,,,,,,11455.550163954002,9349.819765558032,,,,,,,,,,,,,,,,,11241.992228560945,16965.60894011505,,5852.5576205785765,,,11704.612218883995,18377.39129352002,10436.668113682004,10014.664126633841
2020-06-26,,12265.757714503994,,10161.708310457994,,,,,8428.11265206401,,,,10190.266404139995,,,,,,,,,,,,13901.62201790254,15639.81710580519,,,,,,,,,,,,,11455.550163954002,9351.303239462031,,,,,,,,,,,,,,,,,11241.914579690945,16960.100869954083,,5857.720680428176,,,11708.961204531995,18387.648058580024,10438.440424681301,10023.420758837994
2020-06-27,,12334.831691951995,,10430.093648519998,,,,,8428.11265206401,,,,10243.518768719994,,,,,,,,,,,,13895.589007087918,15639.384552149191,,,,,,,,,,,,,11455.550163954002,9354.967898137418,,,,,,,,,,,,,,,,,11238.462652812279,16955.001008269912,,5879.697003934776,,,11897.355096539995,18443.02883382003,10436.888839409301,10099.749713421857
2020-06-28,,12334.831691951995,,10442.742889297995,,,,,8428.11265206401,,,,10244.372029559994,,,,,,,,,,,,14113.900582140008,15918.535329608017,,,,,,,,,,,,,11455.550163954002,9363.286345596032,,,,,,,,,,,,,,,,,11239.563857993193,16932.255728085736,,5883.646087989176,,,11909.407052565995,18443.24745066003,10149.704066542003,10104.116622945998
